MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,hour,day_of_week,month,status_encoded,anomaly
367145870,2024-01-01 00:00:00,41.62224,-70.28484,33.8,58.7,60.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,0,0,1,8,-1
367145870,2024-01-01 00:01:02,41.62768,-70.27387,32.1,48.7,37.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,0,0,1,8,-1
367145870,2024-01-01 00:02:04,41.63533,-70.27015,17.1,9.2,10.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,0,0,1,8,-1
367145870,2024-01-01 00:03:06,41.6377,-70.26955,7.8,11.6,12.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,0,0,1,8,-1
367145870,2024-01-01 00:04:08,41.63995,-70.26903,8.0,8.4,9.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,0,0,1,8,-1
367145870,2024-01-01 13:26:52,41.62598,-70.27693,32.5,236.3,241.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:27:54,41.62094,-70.28813,34.2,236.9,238.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:28:56,41.61323,-70.29497,32.5,184.2,175.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:31:00,41.59475,-70.28604,34.3,160.9,164.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:32:02,41.58531,-70.28215,34.4,161.2,162.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:33:04,41.57605,-70.27825,34.3,163.5,166.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:29:58,41.60404,-70.29054,34.5,158.0,160.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:37:12,41.53949,-70.25885,34.1,154.7,156.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:36:10,41.54838,-70.26441,34.1,155.0,156.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:40:18,41.51295,-70.2421,33.9,154.8,156.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:43:24,41.48672,-70.22481,34.0,152.1,154.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:47:32,41.45168,-70.20157,34.0,152.9,154.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:42:22,41.4954,-70.23074,33.9,153.8,155.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:41:20,41.50415,-70.23646,33.9,154.4,156.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:50:38,41.42515,-70.18489,33.9,155.6,157.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:44:26,41.47798,-70.219,34.0,154.0,155.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:53:44,41.39845,-70.16855,34.1,154.1,156.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:45:28,41.46921,-70.21317,34.1,153.1,155.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:46:30,41.46046,-70.20733,34.0,154.6,156.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:54:46,41.38976,-70.1625,34.1,154.2,157.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:57:52,41.36445,-70.14285,34.1,150.2,154.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:51:40,41.41625,-70.17954,34.1,156.6,159.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:59:56,41.34748,-70.12995,34.0,149.4,151.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 14:00:00,41.34693,-70.12952,34.0,149.3,150.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 13:55:48,41.38131,-70.15604,34.0,148.2,150.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 14:01:02,41.33839,-70.12311,34.1,151.2,152.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:02:04,41.32987,-70.1167,34.1,150.2,152.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 13:56:50,41.37286,-70.14949,34.0,150.5,152.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 14:05:10,41.30416,-70.09851,33.7,161.7,165.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:03:06,41.32139,-70.11019,34.0,147.5,147.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:04:08,41.31325,-70.10286,34.1,149.6,153.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:38:16,41.31757,-70.10552,33.8,336.5,337.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:40:20,41.33552,-70.11458,33.4,336.3,337.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:36:12,41.29937,-70.09632,33.6,342.3,344.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:44:28,41.37123,-70.1335,33.4,338.2,340.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:46:32,41.38913,-70.14272,33.4,341.0,342.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:47:34,41.398,-70.14757,33.4,337.0,338.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:39:18,41.32661,-70.1099,33.4,343.3,343.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:41:22,41.34437,-70.11906,33.5,341.4,342.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:49:38,41.4159,-70.15694,33.3,337.0,337.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:45:30,41.38022,-70.13799,33.3,337.4,338.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:48:36,41.40706,-70.15197,33.6,340.1,340.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:53:46,41.45112,-70.17703,33.1,325.0,325.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:51:42,41.43377,-70.16632,33.4,337.0,338.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:54:48,41.45942,-70.18338,33.3,331.8,331.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:50:40,41.42488,-70.16148,33.3,337.5,337.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:52:44,41.44277,-70.17094,33.7,338.5,337.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:56:52,41.47596,-70.19594,33.4,329.0,328.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:55:50,41.46766,-70.18992,33.4,328.5,330.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:57:54,41.48443,-70.20226,33.1,332.4,331.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 14:58:56,41.49269,-70.20863,33.3,331.6,333.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 15:01:02,41.50955,-70.22142,33.3,328.2,329.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,15,0,1,8,-1
367145870,2024-01-01 15:02:04,41.51794,-70.22757,33.2,330.9,331.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,15,0,1,8,-1
367145870,2024-01-01 15:06:12,41.55107,-70.253,33.3,328.7,330.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,15,0,1,8,-1
367145870,2024-01-01 15:03:06,41.5261,-70.23416,33.2,329.1,330.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,15,0,1,8,-1
367145870,2024-01-01 15:07:14,41.55958,-70.2588,33.3,335.7,337.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,15,0,1,8,-1
367145870,2024-01-01 14:59:58,41.50096,-70.21499,33.2,330.0,332.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 15:00:00,41.50109,-70.21509,33.2,330.4,331.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,15,0,1,8,-1
367145870,2024-01-01 15:05:10,41.54285,-70.24648,33.3,331.9,331.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,15,0,1,8,-1
367145870,2024-01-01 15:08:16,41.56823,-70.2644,33.6,333.2,334.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,15,0,1,8,-1
367145870,2024-01-01 15:10:20,41.58597,-70.27448,33.6,338.2,337.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,15,0,1,8,-1
367145870,2024-01-01 15:14:28,41.62092,-70.28775,31.2,52.4,60.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,15,0,1,8,-1
367145870,2024-01-01 15:16:32,41.63364,-70.2706,24.3,15.4,15.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,15,0,1,8,-1
367145870,2024-01-01 15:15:30,41.62605,-70.27659,34.3,57.0,58.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,15,0,1,8,-1
367145870,2024-01-01 13:39:16,41.52179,-70.24768,34.1,154.5,155.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:48:34,41.44293,-70.1958,34.0,156.3,158.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 13:49:36,41.43415,-70.19005,34.2,153.9,157.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 16:11:52,41.62074,-70.28835,33.9,237.6,236.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 13:58:54,41.35613,-70.13645,34.1,149.8,153.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,13,0,1,8,-1
367145870,2024-01-01 16:10:50,41.62581,-70.27727,32.0,237.3,241.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:14:58,41.59323,-70.28591,34.1,167.3,170.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:12:54,41.61234,-70.29123,33.7,168.5,170.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:16:00,41.58353,-70.28261,34.1,160.5,160.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 14:06:12,41.29571,-70.0949,23.3,161.5,163.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 16:19:06,41.55702,-70.2648,34.7,153.6,155.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:18:04,41.56593,-70.27074,34.4,152.6,155.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:20:08,41.5481,-70.25897,34.5,156.2,159.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:23:14,41.52127,-70.24244,34.2,155.6,159.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:25:18,41.50343,-70.23114,34.4,154.4,158.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:26:20,41.49443,-70.22563,34.5,154.5,157.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:30:28,41.45819,-70.20407,34.4,156.6,161.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:27:22,41.48546,-70.21997,34.5,156.5,159.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:28:24,41.47641,-70.21451,34.6,158.7,161.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:34:36,41.42316,-70.18009,34.9,133.1,135.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:22:12,41.53019,-70.24803,34.2,154.3,157.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:37:42,41.3985,-70.15761,34.8,158.1,159.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:35:38,41.4158,-70.17096,35.1,139.5,144.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:42:52,41.35361,-70.13051,34.4,155.4,158.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:41:50,41.36246,-70.13592,34.4,154.6,157.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:31:30,41.44906,-70.19896,34.6,156.5,160.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:32:32,41.43997,-70.19362,34.6,156.0,159.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:33:34,41.43081,-70.18838,34.7,156.9,157.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:40:48,41.37143,-70.14147,34.4,153.0,155.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:45:58,41.32691,-70.11292,34.4,151.1,152.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:48:02,41.30936,-70.10083,34.6,160.3,163.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 14:35:10,41.29188,-70.09122,17.6,312.9,315.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 16:49:04,41.29973,-70.09659,35.4,162.3,164.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 14:37:14,41.30864,-70.10036,34.0,340.9,342.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 16:47:00,41.31831,-70.10649,34.3,147.7,150.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 16:39:46,41.38045,-70.14681,34.4,154.8,158.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 14:42:24,41.35339,-70.12406,33.5,335.4,337.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
367145870,2024-01-01 16:44:56,41.33565,-70.11907,34.3,151.8,155.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,16,0,1,8,-1
367145870,2024-01-01 14:43:26,41.3624,-70.12852,33.4,340.4,340.0,IYANOUGH,IMO9375719,WDD4527,60.0,9.0,47.0,12.0,1.6,49.0,A,14,0,1,8,-1
